facility,index,predate,postdate,change_area,image_area,proportion,cumulative_area,cumulative_prop,model
Carrapateena_baseline,33,2019-03-26,2019-05-05,0,4781700,0.0,0,0.0,LSNet
Carrapateena_baseline,34,2019-05-05,2019-07-14,0,4781700,0.0,0,0.0,LSNet
Carrapateena_baseline,35,2019-07-14,2020-05-04,0,4781700,0.0,0,0.0,LSNet
Carrapateena_baseline,36,2020-05-04,2020-09-11,0,4781700,0.0,0,0.0,LSNet
Carrapateena_baseline,37,2020-09-11,2020-11-25,0,4781700,0.0,0,0.0,LSNet
Craters,38,2020-01-06,2020-03-11,9100,83030000,0.0001095989401421173,9100,0.0001095989401421173,LSNet
Craters,39,2020-03-11,2020-05-10,100,83030000,1.2043839576056847e-06,9200,0.00011080332409972299,LSNet
Craters,40,2020-05-10,2020-07-09,0,83030000,0.0,9200,0.00011080332409972299,LSNet
Craters,41,2020-07-09,2020-09-07,0,83030000,0.0,9200,0.00011080332409972299,LSNet
Craters,42,2020-09-07,2020-11-01,0,83030000,0.0,9200,0.00011080332409972299,LSNet
Craters,43,2020-11-01,2021-01-15,72200,83030000,0.0008695652173913044,81300,0.0009791641575334217,LSNet
Craters,44,2021-01-15,2021-03-06,75200,83030000,0.0009056967361194749,150700,0.001815006624111767,LSNet
Craters,45,2021-03-06,2021-05-05,20800,83030000,0.0002505118631819824,171300,0.0020631097193785377,LSNet
Craters,46,2021-05-05,2021-07-24,0,83030000,0.0,171300,0.0020631097193785377,LSNet
Craters,47,2021-07-24,2021-09-27,0,83030000,0.0,171300,0.0020631097193785377,LSNet
Craters,48,2021-09-27,2021-11-21,500,83030000,6.021919788028423e-06,171800,0.002069131639166566,LSNet
Craters,49,2021-11-21,2022-01-10,0,83030000,0.0,171800,0.002069131639166566,LSNet
Craters,50,2022-01-10,2022-03-11,781900,83030000,0.009417078164518849,947100,0.011406720462483439,LSNet
Craters,51,2022-03-11,2022-05-15,0,83030000,0.0,947100,0.011406720462483439,LSNet
Craters,52,2022-05-15,2022-07-24,300,83030000,3.6131518728170542e-06,947400,0.011410333614356257,LSNet
Craters,53,2022-07-24,2022-09-02,0,83030000,0.0,947400,0.011410333614356257,LSNet
Craters,54,2022-09-02,2022-11-06,0,83030000,0.0,947400,0.011410333614356257,LSNet
Craters_baseline,55,2020-03-11,2020-05-10,0,78234200,0.0,0,0.0,LSNet
Craters_baseline,56,2020-05-10,2020-11-01,0,78234200,0.0,0,0.0,LSNet
Craters_baseline,57,2020-11-01,2021-01-15,737600,78234200,0.009428101776460933,737600,0.009428101776460933,LSNet
Craters_baseline,58,2021-01-15,2022-05-15,222200,78234200,0.0028401900958915666,959400,0.01226317901889455,LSNet
Craters_baseline,59,2022-05-15,2022-07-24,0,78234200,0.0,959400,0.01226317901889455,LSNet
Iluka Western Australia,60,2019-01-27,2019-03-23,1002200,19535500,0.05130147679864861,1002200,0.05130147679864861,LSNet
Iluka Western Australia,61,2019-03-23,2019-05-02,1317700,19535500,0.0674515625399913,1859700,0.09519592536664022,LSNet
Iluka Western Australia,62,2019-05-02,2019-07-16,1789900,19535500,0.09162294284763635,2765400,0.14155767704947403,LSNet
Iluka Western Australia,63,2019-07-16,2019-09-29,1124800,19535500,0.05757723119449208,3125300,0.15998054823270455,LSNet
Iluka Western Australia,64,2019-09-29,2019-11-13,952600,19535500,0.04876250927798111,3328800,0.17039748150802386,LSNet
Iluka Western Australia,65,2019-11-13,2020-01-07,1101600,19535500,0.05638964961224437,3524400,0.18041002277904328,LSNet
Iluka Western Australia,66,2020-01-07,2020-03-22,1556700,19535500,0.07968570039159478,3957900,0.20260039415423203,LSNet
Iluka Western Australia,67,2020-03-22,2020-05-21,1711000,19535500,0.08758414169076809,4462300,0.22842005579585883,LSNet
Iluka Western Australia,68,2020-05-21,2020-07-20,1182100,19535500,0.06051035294719869,4736100,0.24243556602083385,LSNet
Iluka Western Australia,69,2020-07-20,2020-09-23,856400,19535500,0.043838140820557446,4853100,0.24842466279337616,LSNet
Iluka Western Australia,70,2020-09-23,2020-11-07,676900,19535500,0.03464974021652888,4935000,0.2526170305341558,LSNet
Iluka Western Australia_baseline,71,2019-01-27,2019-03-23,100,20520900,4.8730806153726205e-06,100,4.8730806153726205e-06,LSNet
Iluka Western Australia_baseline,72,2019-03-23,2019-05-02,900,20520900,4.385772553835358e-05,1000,4.87308061537262e-05,LSNet
Iluka Western Australia_baseline,73,2019-05-02,2019-07-16,0,20520900,0.0,1000,4.87308061537262e-05,LSNet
Iluka Western Australia_baseline,74,2019-07-16,2019-09-29,0,20520900,0.0,1000,4.87308061537262e-05,LSNet
Iluka Western Australia_baseline,75,2019-09-29,2019-11-13,0,20520900,0.0,1000,4.87308061537262e-05,LSNet
Iluka Western Australia_baseline,76,2019-11-13,2020-01-07,9800,20520900,0.0004775619003065168,10800,0.000526292706460243,LSNet
Iluka Western Australia_baseline,77,2020-01-07,2020-03-22,100,20520900,4.8730806153726205e-06,10900,0.0005311657870756156,LSNet
Iluka Western Australia_baseline,78,2020-03-22,2020-05-21,5400,20520900,0.0002631463532301215,16300,0.0007943121403057371,LSNet
Iluka Western Australia_baseline,79,2020-05-21,2020-07-20,0,20520900,0.0,16300,0.0007943121403057371,LSNet
Iluka Western Australia_baseline,80,2020-07-20,2020-09-23,0,20520900,0.0,16300,0.0007943121403057371,LSNet
Iluka Western Australia_baseline,81,2020-09-23,2020-11-07,0,20520900,0.0,16300,0.0007943121403057371,LSNet
London,82,2020-01-19,2020-03-27,64300,26805800,0.002398734602212954,64300,0.002398734602212954,LSNet
London,83,2020-03-27,2020-05-21,68000,26805800,0.0025367644315782405,128000,0.004775085988853158,LSNet
London,84,2020-05-21,2020-07-20,218400,26805800,0.008147490468480702,335100,0.012501025897380417,LSNet
London,85,2020-07-20,2020-09-20,10400,26805800,0.00038797573659431916,340900,0.012717396981250326,LSNet
London,86,2020-09-20,2020-11-04,4800,26805800,0.00017906572458199345,342600,0.012780816092039782,LSNet
London,87,2020-11-04,2021-01-21,1333000,26805800,0.049728043930791097,1627800,0.06072566384886853,LSNet
London,88,2021-01-21,2021-03-09,508200,26805800,0.018958583590118556,1936500,0.07224182826104798,LSNet
London,89,2021-03-09,2021-07-22,143700,26805800,0.005360780129673429,2061100,0.07689007602832224,LSNet
London,90,2021-07-22,2021-09-08,20200,26805800,0.000753568257615889,2066700,0.07709898604033455,LSNet
London,91,2021-09-08,2021-11-02,4400,26805800,0.00016414358086682732,2066800,0.07710271657626334,LSNet
London,92,2021-11-02,2022-01-13,4600,26805800,0.0001716046527244104,2067000,0.07711017764812093,LSNet
London,93,2022-01-13,2022-03-19,127500,26805800,0.004756433309209201,2166200,0.08081086928948213,LSNet
London,94,2022-03-19,2022-05-08,77900,26805800,0.002906087488528602,2223900,0.08296338852039484,LSNet
London,95,2022-05-08,2022-07-10,58300,26805800,0.002174902446485462,2258700,0.08426161502361429,LSNet
London,96,2022-07-10,2022-09-25,39100,26805800,0.0014586395481574882,2271100,0.08472420147878444,LSNet
London,97,2022-09-25,2022-11-04,29500,26805800,0.0011005080989935014,2286900,0.0853136261555335,LSNet
London_baseline,98,2020-01-19,2020-03-27,14500,26998400,0.0005370688633400498,14500,0.0005370688633400498,LSNet
London_baseline,99,2020-03-27,2020-05-21,14900,26998400,0.0005518845561218443,29000,0.0010741377266800995,LSNet
London_baseline,100,2020-05-21,2020-07-20,46400,26998400,0.0017186203626881594,74700,0.0027668306270001186,LSNet
London_baseline,101,2020-07-20,2020-09-20,2400,26998400,8.889415669076685e-05,77100,0.002855724783690885,LSNet
London_baseline,102,2020-09-20,2020-11-04,0,26998400,0.0,77100,0.002855724783690885,LSNet
London_baseline,103,2020-11-04,2021-01-21,814100,26998400,0.03015363873414721,880700,0.03262045158231599,LSNet
London_baseline,104,2021-01-21,2021-03-09,422600,26998400,0.015652779423965864,1180800,0.043735925091857294,LSNet
London_baseline,105,2021-03-09,2021-07-22,62800,26998400,0.0023260637667417328,1238300,0.04586568092924025,LSNet
London_baseline,106,2021-07-22,2021-09-08,700,26998400,2.5927462368140334e-05,1238900,0.04588790446841294,LSNet
London_baseline,107,2021-09-08,2021-11-02,1100,26998400,4.074315514993481e-05,1239900,0.04592494370036743,LSNet
London_baseline,108,2021-11-02,2022-01-13,300,26998400,1.1111769586345857e-05,1239900,0.04592494370036743,LSNet
London_baseline,109,2022-01-13,2022-03-19,251500,26998400,0.009315366836553277,1475400,0.05464768282564893,LSNet
London_baseline,110,2022-03-19,2022-05-08,37300,26998400,0.001381563351902335,1505900,0.05577737940026076,LSNet
London_baseline,111,2022-05-08,2022-07-10,11900,26998400,0.0004407668602583857,1512900,0.05603665402394216,LSNet
London_baseline,112,2022-07-10,2022-09-25,2600,26998400,9.63020030816641e-05,1514200,0.05608480502548299,LSNet
London_baseline,113,2022-09-25,2022-11-04,22700,26998400,0.0008407905653668366,1533200,0.056788550432618226,LSNet
Meliadine,114,2019-07-21,2019-09-13,75300,22447200,0.0033545386507003103,75300,0.0033545386507003103,LSNet
Meliadine,115,2019-09-13,2020-07-12,222900,22447200,0.009929968993905698,274900,0.012246516269289711,LSNet
Meliadine,116,2020-07-12,2020-09-27,234500,22447200,0.010446737232260594,466500,0.020782101999358496,LSNet
Meliadine_baseline,117,2019-01-29,2019-03-12,0,21451300,0.0,0,0.0,LSNet
Meliadine_baseline,118,2019-03-12,2019-05-01,0,21451300,0.0,0,0.0,LSNet
Meliadine_baseline,119,2019-05-01,2019-07-21,0,21451300,0.0,0,0.0,LSNet
Meliadine_baseline,120,2019-07-21,2019-09-13,0,21451300,0.0,0,0.0,LSNet
Meliadine_baseline,121,2019-09-13,2019-11-17,0,21451300,0.0,0,0.0,LSNet
Meliadine_baseline,122,2019-11-17,2020-01-26,0,21451300,0.0,0,0.0,LSNet
Meliadine_baseline,123,2020-01-26,2020-03-04,0,21451300,0.0,0,0.0,LSNet
Meliadine_baseline,124,2020-03-04,2020-05-13,13700,21451300,0.0006386559322745009,13700,0.0006386559322745009,LSNet
Meliadine_baseline,125,2020-05-13,2020-07-12,0,21451300,0.0,13700,0.0006386559322745009,LSNet
Meliadine_baseline,126,2020-07-12,2020-09-27,0,21451300,0.0,13700,0.0006386559322745009,LSNet
Meliadine_baseline,127,2020-09-27,2020-11-12,0,21451300,0.0,13700,0.0006386559322745009,LSNet
Merthyr Tydfil,128,2021-01-09,2021-03-25,629400,18080800,0.03481040661917614,629400,0.03481040661917614,LSNet
Merthyr Tydfil,129,2021-03-25,2021-05-19,246000,18080800,0.01360559267289058,777400,0.04299588513782576,LSNet
Merthyr Tydfil,130,2021-05-19,2021-07-18,40500,18080800,0.00223994513517101,817800,0.04523029954426795,LSNet
Merthyr Tydfil,131,2021-07-18,2021-09-06,31600,18080800,0.0017477102783062697,847900,0.04689504889164196,LSNet
Merthyr Tydfil,132,2021-09-06,2021-11-25,138500,18080800,0.007660059289411973,967100,0.05348767753639219,LSNet
Merthyr Tydfil,133,2021-11-25,2022-01-14,13700,18080800,0.0007577098358479713,971300,0.05371996814300252,LSNet
Merthyr Tydfil,134,2022-01-14,2022-03-20,72900,18080800,0.004031901243307818,1015500,0.056164550241139775,LSNet
Merthyr Tydfil,135,2022-03-20,2022-05-14,269300,18080800,0.014894252466705013,1133500,0.0626908101411442,LSNet
Merthyr Tydfil,136,2022-05-14,2022-07-18,258200,18080800,0.014280341577806293,1234300,0.06826578469979204,LSNet
Merthyr Tydfil,137,2022-07-18,2022-09-16,151100,18080800,0.008356931109242955,1281100,0.07085416574487854,LSNet
Merthyr Tydfil,138,2022-09-16,2022-11-25,171400,18080800,0.009479669041192868,1342300,0.07423897172691474,LSNet
Merthyr Tydfil,139,2022-11-25,2023-01-19,333200,18080800,0.018428388124419274,1505400,0.08325959028361576,LSNet
Merthyr Tydfil,140,2023-01-19,2023-05-24,800,18080800,4.424582983053847e-05,1506200,0.08330383611344631,LSNet
Merthyr Tydfil_baseline,141,2021-01-09,2021-03-25,703800,17366000,0.04052746746516181,703800,0.04052746746516181,LSNet
Merthyr Tydfil_baseline,142,2021-03-25,2021-05-19,107700,17366000,0.006201773580559715,809300,0.04660255672002764,LSNet
Merthyr Tydfil_baseline,143,2021-05-19,2021-07-18,400,17366000,2.3033513762524475e-05,809700,0.04662559023379016,LSNet
Merthyr Tydfil_baseline,144,2021-07-18,2021-09-06,0,17366000,0.0,809700,0.04662559023379016,LSNet
Merthyr Tydfil_baseline,145,2021-09-06,2021-11-25,3700,17366000,0.00021306000230335138,813400,0.046838650236093515,LSNet
Merthyr Tydfil_baseline,146,2021-11-25,2022-01-14,17000,17366000,0.0009789243349072902,830400,0.047817574571000804,LSNet
Merthyr Tydfil_baseline,147,2022-01-14,2022-03-20,1000,17366000,5.758378440631118e-05,831400,0.047875158355407114,LSNet
Merthyr Tydfil_baseline,148,2022-03-20,2022-05-14,5600,17366000,0.0003224691926753426,833400,0.04799032592421974,LSNet
Merthyr Tydfil_baseline,149,2022-05-14,2022-07-18,0,17366000,0.0,833400,0.04799032592421974,LSNet
Merthyr Tydfil_baseline,150,2022-07-18,2022-09-16,0,17366000,0.0,833400,0.04799032592421974,LSNet
Merthyr Tydfil_baseline,151,2022-09-16,2022-11-25,82000,17366000,0.004721870321317517,914300,0.052648854082690315,LSNet
Merthyr Tydfil_baseline,152,2022-11-25,2023-01-19,823500,17366000,0.04742024645859726,1496600,0.08617989174248532,LSNet
Merthyr Tydfil_baseline,153,2023-01-19,2023-05-24,0,17366000,0.0,1496600,0.08617989174248532,LSNet
MetCoal,154,2019-01-06,2019-05-01,172200,55820400,0.003084893694778253,172200,0.003084893694778253,LSNet
MetCoal,155,2019-05-01,2019-07-15,88700,55820400,0.0015890248009688215,235100,0.004211721879456256,LSNet
MetCoal,156,2019-07-15,2019-11-27,201100,55820400,0.003602625563414092,377300,0.006759177648314953,LSNet
MetCoal,157,2019-11-27,2020-01-21,216600,55820400,0.0038803018251391966,570400,0.01021848643148383,LSNet
MetCoal,158,2020-01-21,2020-05-20,8200,55820400,0.00014689969975134539,578600,0.010365386131235176,LSNet
MetCoal,159,2020-05-20,2020-07-24,135700,55820400,0.0024310108849094595,667700,0.011961576771216257,LSNet
MetCoal,160,2020-07-24,2020-11-16,610400,55820400,0.010935070332709905,1251500,0.022420118809610822,LSNet
MetCoal_baseline,161,2019-01-06,2019-03-17,609800,51689700,0.011797321323203656,609800,0.011797321323203656,LSNet
MetCoal_baseline,162,2019-03-17,2019-05-01,1067600,51689700,0.020654018111925587,1639500,0.031718117922913076,LSNet
MetCoal_baseline,163,2019-05-01,2019-07-15,189500,51689700,0.003666107561080834,1817800,0.03516754788671631,LSNet
MetCoal_baseline,164,2019-07-15,2019-09-23,144400,51689700,0.0027935933077576384,1945700,0.03764192866277034,LSNet
MetCoal_baseline,165,2019-09-23,2019-11-27,64800,51689700,0.0012536346699632615,2009100,0.038868478633073904,LSNet
MetCoal_baseline,166,2019-11-27,2020-01-21,271600,51689700,0.005254431733981818,2265700,0.043832717156416075,LSNet
MetCoal_baseline,167,2020-01-21,2020-03-11,319100,51689700,0.006173376901007358,2577800,0.04987067055912493,LSNet
MetCoal_baseline,168,2020-03-11,2020-05-20,5400,51689700,0.00010446955583027179,2580000,0.04991323223001875,LSNet
MetCoal_baseline,169,2020-05-20,2020-07-24,75400,51689700,0.0014587045388152766,2650700,0.0512810095628336,LSNet
MetCoal_baseline,170,2020-07-24,2020-11-16,732000,51689700,0.01416142867921462,3340000,0.06461635490242737,LSNet
Ubuntu,171,2019-01-12,2019-03-28,70500,8738100,0.008068115494214989,70500,0.008068115494214989,LSNet
Ubuntu,172,2019-03-28,2019-05-17,21500,8738100,0.002460489122349252,81300,0.009304082123116009,LSNet
Ubuntu,173,2019-05-17,2019-07-16,12600,8738100,0.0014419610670511895,89500,0.01024250123024456,LSNet
Ubuntu,174,2019-07-16,2019-09-19,46500,8738100,0.005321522985546057,135900,0.01555258008033783,LSNet
Ubuntu,175,2019-09-19,2019-11-28,220300,8738100,0.025211430402490242,342300,0.03917327565489065,LSNet
Ubuntu,176,2019-11-28,2020-01-27,218300,8738100,0.024982547693434498,478100,0.05471441159977569,LSNet
Ubuntu,177,2020-01-27,2020-03-07,242800,8738100,0.027786360879367367,607500,0.06952312287568235,LSNet
Ubuntu,178,2020-03-07,2020-05-21,350700,8738100,0.040134583032924775,793000,0.09075199414060264,LSNet
Ubuntu,179,2020-05-21,2020-07-20,265900,8738100,0.030429956168961214,843900,0.09657705908607134,LSNet
Ubuntu,180,2020-07-20,2020-09-18,298600,8738100,0.034172188462022635,918300,0.10509149586294503,LSNet
Ubuntu,181,2020-09-18,2020-11-07,628100,8738100,0.07188061477895652,1086900,0.12438630823634428,LSNet
Ubuntu,182,2020-11-07,2021-01-21,184900,8738100,0.021160206452203567,1119400,0.12810565225850012,LSNet
Ubuntu,183,2021-01-21,2021-03-27,203000,8738100,0.023231594969158054,1145900,0.13113834815348874,LSNet
Ubuntu,184,2021-03-27,2021-05-26,67900,8738100,0.007770567972442521,1162000,0.13298085396138748,LSNet
Ubuntu,185,2021-05-26,2021-07-10,142400,8738100,0.016296448884769,1225400,0.14023643583845458,LSNet
Ubuntu,186,2021-07-10,2021-09-03,211300,8738100,0.024181458211739393,1301000,0.1488882022407617,LSNet
Ubuntu,187,2021-09-03,2021-11-02,628400,8738100,0.07191494718531488,1614900,0.1848113434270608,LSNet
Ubuntu_baseline,188,2019-01-12,2019-03-28,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,189,2019-03-28,2019-05-17,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,190,2019-05-17,2019-07-16,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,191,2019-07-16,2019-09-19,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,192,2019-09-19,2019-11-28,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,193,2019-11-28,2020-01-27,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,194,2020-01-27,2020-03-07,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,195,2020-03-07,2020-05-21,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,196,2020-05-21,2020-07-20,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,197,2020-07-20,2020-09-18,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,198,2020-09-18,2020-11-07,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,199,2020-11-07,2021-01-21,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,200,2021-01-21,2021-03-27,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,201,2021-03-27,2021-05-26,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,202,2021-05-26,2021-07-10,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,203,2021-07-10,2021-09-03,0,8523800,0.0,0,0.0,LSNet
Ubuntu_baseline,204,2021-09-03,2021-11-02,0,8523800,0.0,0,0.0,LSNet
Amazon,0,2020-07-15,2020-11-02,3300,169290000,1.949317738791423e-05,3300,1.949317738791423e-05,DDPMCD
Amazon,1,2020-11-02,2021-03-24,336500,169290000,0.001987713391222163,339800,0.0020072065686100775,DDPMCD
Amazon,2,2021-03-24,2021-05-23,3025000,169290000,0.017868745938921377,3317400,0.019595959595959597,DDPMCD
Amazon,3,2021-05-23,2021-11-24,70800,169290000,0.0004182172603225235,3360500,0.019850552306692658,DDPMCD
Amazon,4,2021-11-24,2022-01-18,169200,169290000,0.0009994683678894204,3528600,0.020843522948786105,DDPMCD
Amazon,5,2022-01-18,2022-03-07,2491800,169290000,0.014719121034910508,5956600,0.035185775887530274,DDPMCD
Amazon,6,2022-03-07,2022-11-27,2892900,169290000,0.01708842814105972,8644800,0.05106503632819422,DDPMCD
Amazon_baseline,7,2020-03-22,2020-05-01,54100,166662000,0.00032460908905449355,54100,0.00032460908905449355,DDPMCD
Amazon_baseline,8,2020-05-01,2020-07-15,366300,166662000,0.0021978615401231235,420400,0.002522470629177617,DDPMCD
Amazon_baseline,9,2020-07-15,2020-11-02,9200,166662000,5.520154564327801e-05,429600,0.0025776721748208948,DDPMCD
Amazon_baseline,10,2020-11-02,2021-01-28,50800,166662000,0.00030480853463896987,480400,0.0028824807094598648,DDPMCD
Amazon_baseline,11,2021-01-28,2021-03-24,3174300,166662000,0.019046333297332324,3643700,0.021862812158740443,DDPMCD
Amazon_baseline,12,2021-03-24,2021-05-23,2472700,166662000,0.014836615425231906,5833000,0.0349989799714392,DDPMCD
Amazon_baseline,13,2021-05-23,2021-07-27,99000,166662000,0.0005940166324657091,5897000,0.035382990723740265,DDPMCD
Amazon_baseline,14,2021-07-27,2021-09-15,0,166662000,0.0,5897000,0.035382990723740265,DDPMCD
Amazon_baseline,15,2021-09-15,2021-11-24,4100,166662000,2.460068881928694e-05,5901100,0.03540759141255955,DDPMCD
Amazon_baseline,16,2021-11-24,2022-01-18,106500,166662000,0.0006390178925009901,6000400,0.036003408095426674,DDPMCD
Amazon_baseline,17,2022-01-18,2022-03-07,3736400,166662000,0.022419027732776518,9464500,0.056788590080522255,DDPMCD
Amazon_baseline,18,2022-03-07,2022-07-07,1380000,166662000,0.008280231846491702,10409300,0.06245754881136672,DDPMCD
Amazon_baseline,19,2022-07-07,2022-09-08,29600,166662000,0.0001776049729392423,10437800,0.06262855359950079,DDPMCD
Amazon_baseline,20,2022-09-08,2022-11-27,227400,166662000,0.0013644382042697196,10646900,0.06388318872928442,DDPMCD
Carrapateena,21,2019-01-25,2019-03-26,131100,4743000,0.027640733712839975,131100,0.027640733712839975,DDPMCD
Carrapateena,22,2019-03-26,2019-05-05,13100,4743000,0.0027619650010541853,141300,0.029791271347248578,DDPMCD
Carrapateena,23,2019-05-05,2019-07-14,213900,4743000,0.045098039215686274,335300,0.07069365380560827,DDPMCD
Carrapateena,24,2019-07-14,2019-09-02,135000,4743000,0.028462998102466792,393600,0.0829854522454143,DDPMCD
Carrapateena,25,2019-09-02,2019-11-16,180200,4743000,0.03799283154121864,449700,0.09481340923466161,DDPMCD
Carrapateena,26,2019-11-16,2020-01-15,220100,4743000,0.046405228758169936,561200,0.11832173729706937,DDPMCD
Carrapateena,27,2020-01-15,2020-03-20,142700,4743000,0.030086443179422308,637300,0.1343664347459414,DDPMCD
Carrapateena,28,2020-03-20,2020-05-04,33300,4743000,0.007020872865275142,654700,0.1380349989458149,DDPMCD
Carrapateena,29,2020-05-04,2020-07-23,96100,4743000,0.020261437908496733,714100,0.15055871811090027,DDPMCD
Carrapateena,30,2020-07-23,2020-09-11,4300,4743000,0.0009065991988193127,716100,0.15098039215686274,DDPMCD
Carrapateena,31,2020-09-11,2020-11-25,56000,4743000,0.011806873286949189,746600,0.15741092135779042,DDPMCD
Carrapateena_baseline,32,2019-01-25,2019-03-26,0,4781700,0.0,0,0.0,DDPMCD
Carrapateena_baseline,33,2019-03-26,2019-05-05,0,4781700,0.0,0,0.0,DDPMCD
Carrapateena_baseline,34,2019-05-05,2019-07-14,0,4781700,0.0,0,0.0,DDPMCD
Carrapateena_baseline,35,2019-07-14,2020-05-04,0,4781700,0.0,0,0.0,DDPMCD
Carrapateena_baseline,36,2020-05-04,2020-09-11,0,4781700,0.0,0,0.0,DDPMCD
Carrapateena_baseline,37,2020-09-11,2020-11-25,0,4781700,0.0,0,0.0,DDPMCD
Craters,38,2020-01-06,2020-03-11,100,83030000,1.2043839576056847e-06,100,1.2043839576056847e-06,DDPMCD
Craters,39,2020-03-11,2020-05-10,218800,83030000,0.0026351920992412382,218900,0.002636396483198844,DDPMCD
Craters,40,2020-05-10,2020-07-09,800,83030000,9.635071660845477e-06,219700,0.002646031554859689,DDPMCD
Craters,41,2020-07-09,2020-09-07,0,83030000,0.0,219700,0.002646031554859689,DDPMCD
Craters,42,2020-09-07,2020-11-01,0,83030000,0.0,219700,0.002646031554859689,DDPMCD
Craters,43,2020-11-01,2021-01-15,4537100,83030000,0.05464410454052752,4673500,0.056286884258701674,DDPMCD
Craters,44,2021-01-15,2021-03-06,1555900,83030000,0.01873900999638685,5413400,0.06519812116102613,DDPMCD
Craters,45,2021-03-06,2021-05-05,1118400,83030000,0.013469830181861977,6204400,0.0747247982656871,DDPMCD
Craters,46,2021-05-05,2021-07-24,438300,83030000,0.005278814886185716,6408300,0.07718053715524509,DDPMCD
Craters,47,2021-07-24,2021-09-27,800,83030000,9.635071660845477e-06,6408800,0.07718655907503312,DDPMCD
Craters,48,2021-09-27,2021-11-21,501100,83030000,0.006035168011562086,6902400,0.08313139828977478,DDPMCD
Craters,49,2021-11-21,2022-01-10,0,83030000,0.0,6902400,0.08313139828977478,DDPMCD
Craters,50,2022-01-10,2022-03-11,1063600,83030000,0.012809827773094062,7923900,0.09543418041671685,DDPMCD
Craters,51,2022-03-11,2022-05-15,400,83030000,4.817535830422739e-06,7924300,0.09543899795254727,DDPMCD
Craters,52,2022-05-15,2022-07-24,0,83030000,0.0,7924300,0.09543899795254727,DDPMCD
Craters,53,2022-07-24,2022-09-02,0,83030000,0.0,7924300,0.09543899795254727,DDPMCD
Craters,54,2022-09-02,2022-11-06,1900,83030000,2.288329519450801e-05,7924300,0.09543899795254727,DDPMCD
Craters_baseline,55,2020-03-11,2020-05-10,204900,78234200,0.0026190591838352027,204900,0.0026190591838352027,DDPMCD
Craters_baseline,56,2020-05-10,2020-11-01,0,78234200,0.0,204900,0.0026190591838352027,DDPMCD
Craters_baseline,57,2020-11-01,2021-01-15,1329400,78234200,0.01699256846749887,1517200,0.01939305316600668,DDPMCD
Craters_baseline,58,2021-01-15,2022-05-15,707300,78234200,0.009040803127021175,1714700,0.0219175245608698,DDPMCD
Craters_baseline,59,2022-05-15,2022-07-24,0,78234200,0.0,1714700,0.0219175245608698,DDPMCD
Iluka Western Australia,60,2019-01-27,2019-03-23,1854500,19535500,0.09492974328786057,1854500,0.09492974328786057,DDPMCD
Iluka Western Australia,61,2019-03-23,2019-05-02,1208400,19535500,0.06185661999948811,2433700,0.12457833175501011,DDPMCD
Iluka Western Australia,62,2019-05-02,2019-07-16,1673300,19535500,0.08565432161961557,3140200,0.1607432622661309,DDPMCD
Iluka Western Australia,63,2019-07-16,2019-09-29,1579100,19535500,0.08083233088479946,3467400,0.17749225768472782,DDPMCD
Iluka Western Australia,64,2019-09-29,2019-11-13,976600,19535500,0.04999104194927184,3616000,0.18509892247446955,DDPMCD
Iluka Western Australia,65,2019-11-13,2020-01-07,1115900,19535500,0.05712165032888843,3820600,0.195572163497223,DDPMCD
Iluka Western Australia,66,2020-01-07,2020-03-22,1549900,19535500,0.07933761613472909,4195800,0.21477822425840137,DDPMCD
Iluka Western Australia,67,2020-03-22,2020-05-21,1456100,19535500,0.0745361009444345,4631600,0.23708633001458881,DDPMCD
Iluka Western Australia,68,2020-05-21,2020-07-20,1478900,19535500,0.07570320698216068,4903100,0.2509841058585652,DDPMCD
Iluka Western Australia,69,2020-07-20,2020-09-23,1300300,19535500,0.06656087635330551,4990000,0.2554324179058637,DDPMCD
Iluka Western Australia,70,2020-09-23,2020-11-07,890400,19535500,0.04557856210488598,5054200,0.25871874280156637,DDPMCD
Iluka Western Australia_baseline,71,2019-01-27,2019-03-23,256600,20520900,0.012504324859046144,256600,0.012504324859046144,DDPMCD
Iluka Western Australia_baseline,72,2019-03-23,2019-05-02,75200,20520900,0.0036645566227602104,278200,0.01355691027196663,DDPMCD
Iluka Western Australia_baseline,73,2019-05-02,2019-07-16,13300,20520900,0.0006481197218445585,289700,0.014117314542734481,DDPMCD
Iluka Western Australia_baseline,74,2019-07-16,2019-09-29,41200,20520900,0.0020077092135335193,330900,0.016125023756268,DDPMCD
