,facility,index,predate,postdate,NDTCI,model
335,Merthyr Tydfil,130,2021-05-19,2021-07-18,0.010585804201152129,TinyCD
336,Merthyr Tydfil,131,2021-07-18,2021-09-06,0.01644284006793379,TinyCD
337,Merthyr Tydfil,132,2021-09-06,2021-11-25,0.017737029296287815,TinyCD
338,Merthyr Tydfil,133,2021-11-25,2022-01-14,0.0015707253882587277,TinyCD
339,Merthyr Tydfil,134,2022-01-14,2022-03-20,0.01387105378082003,TinyCD
340,Merthyr Tydfil,135,2022-03-20,2022-05-14,0.016973789494950826,TinyCD
341,Merthyr Tydfil,136,2022-05-14,2022-07-18,0.019623005906837913,TinyCD
342,Merthyr Tydfil,137,2022-07-18,2022-09-16,0.008661112528215378,TinyCD
343,Merthyr Tydfil,138,2022-09-16,2022-11-25,0.011990607893468036,TinyCD
344,Merthyr Tydfil,139,2022-11-25,2023-01-19,0.0012886585051559278,TinyCD
345,Merthyr Tydfil,140,2023-01-19,2023-05-24,0.01421948934229996,TinyCD
346,Merthyr Tydfil_baseline,141,2021-01-09,2021-03-25,0.02111595262584169,TinyCD
347,Merthyr Tydfil_baseline,142,2021-03-25,2021-05-19,0.00023609327997259588,TinyCD
348,Merthyr Tydfil_baseline,143,2021-05-19,2021-07-18,0.0010883324369468444,TinyCD
349,Merthyr Tydfil_baseline,144,2021-07-18,2021-09-06,0.00010365070828065185,TinyCD
350,Merthyr Tydfil_baseline,145,2021-09-06,2021-11-25,0.00027064351606614657,TinyCD
351,Merthyr Tydfil_baseline,146,2021-11-25,2022-01-14,0.00013244257169194403,TinyCD
352,Merthyr Tydfil_baseline,147,2022-01-14,2022-03-20,0.0009501314925726422,TinyCD
353,Merthyr Tydfil_baseline,148,2022-03-20,2022-05-14,0.013635826511587979,TinyCD
354,Merthyr Tydfil_baseline,149,2022-05-14,2022-07-18,0.003518365708859905,TinyCD
355,Merthyr Tydfil_baseline,150,2022-07-18,2022-09-16,0.007624085431310169,TinyCD
356,Merthyr Tydfil_baseline,151,2022-09-16,2022-11-25,0.01090635786019748,TinyCD
357,Merthyr Tydfil_baseline,152,2022-11-25,2023-01-19,0.003950243660029288,TinyCD
358,Merthyr Tydfil_baseline,153,2023-01-19,2023-05-24,0.008378432252686025,TinyCD
359,MetCoal,154,2019-01-06,2019-05-01,0.004329953893204665,TinyCD
360,MetCoal,155,2019-05-01,2019-07-15,0.008640201748831651,TinyCD
361,MetCoal,156,2019-07-15,2019-11-27,0.0024041365844768977,TinyCD
362,MetCoal,157,2019-11-27,2020-01-21,0.004125727685581441,TinyCD
363,MetCoal,158,2020-01-21,2020-05-20,0.006062293742078854,TinyCD
364,MetCoal,159,2020-05-20,2020-07-24,0.003127885600966217,TinyCD
365,MetCoal,160,2020-07-24,2020-11-16,0.005884939403879738,TinyCD
366,MetCoal_baseline,161,2019-01-06,2019-03-17,0.0034958573816481955,TinyCD
367,MetCoal_baseline,162,2019-03-17,2019-05-01,0.01051465681751961,TinyCD
368,MetCoal_baseline,163,2019-05-01,2019-07-15,0.005887047046129197,TinyCD
369,MetCoal_baseline,164,2019-07-15,2019-09-23,0.00012188102658762386,TinyCD
370,MetCoal_baseline,165,2019-09-23,2019-11-27,0.0009479635401259633,TinyCD
371,MetCoal_baseline,166,2019-11-27,2020-01-21,0.0032888530983961987,TinyCD
372,MetCoal_baseline,167,2020-01-21,2020-03-11,0.012429930092467987,TinyCD
373,MetCoal_baseline,168,2020-03-11,2020-05-20,0.011988836853388963,TinyCD
374,MetCoal_baseline,169,2020-05-20,2020-07-24,0.01660677352743116,TinyCD
375,MetCoal_baseline,170,2020-07-24,2020-11-16,0.0011743140180744075,TinyCD
376,Ubuntu,171,2019-01-12,2019-03-28,0.01596455299208518,TinyCD
377,Ubuntu,172,2019-03-28,2019-05-17,0.00648881831291204,TinyCD
378,Ubuntu,173,2019-05-17,2019-07-16,0.006557483056964021,TinyCD
379,Ubuntu,174,2019-07-16,2019-09-19,0.030315484498948848,TinyCD
380,Ubuntu,175,2019-09-19,2019-11-28,0.013870278298499811,TinyCD
381,Ubuntu,176,2019-11-28,2020-01-27,0.02223593294883262,TinyCD
382,Ubuntu,177,2020-01-27,2020-03-07,0.034652807498232206,TinyCD
383,Ubuntu,178,2020-03-07,2020-05-21,0.0269394679163932,TinyCD
384,Ubuntu,179,2020-05-21,2020-07-20,0.04115306993515291,TinyCD
385,Ubuntu,180,2020-07-20,2020-09-18,0.04598249026680878,TinyCD
386,Ubuntu,181,2020-09-18,2020-11-07,0.020633755587619772,TinyCD
387,Ubuntu,182,2020-11-07,2021-01-21,0.01755528622928937,TinyCD
388,Ubuntu,183,2021-01-21,2021-03-27,0.03141412040378052,TinyCD
389,Ubuntu,184,2021-03-27,2021-05-26,0.022201600576806632,TinyCD
390,Ubuntu,185,2021-05-26,2021-07-10,0.029514395818342424,TinyCD
391,Ubuntu,186,2021-07-10,2021-09-03,0.03624354073543639,TinyCD
392,Ubuntu,187,2021-09-03,2021-11-02,0.03650675558763565,TinyCD
393,Ubuntu_baseline,188,2019-01-12,2019-03-28,0.0010558660456614422,TinyCD
394,Ubuntu_baseline,189,2019-03-28,2019-05-17,0.008540783124905887,TinyCD
395,Ubuntu_baseline,190,2019-05-17,2019-07-16,0.003636871935056079,TinyCD
396,Ubuntu_baseline,191,2019-07-16,2019-09-19,0.0019592181069495646,TinyCD
397,Ubuntu_baseline,192,2019-09-19,2019-11-28,0.0026279332692018117,TinyCD
398,Ubuntu_baseline,193,2019-11-28,2020-01-27,0.00010558660456614422,TinyCD
399,Ubuntu_baseline,194,2020-01-27,2020-03-07,0.0011731844951793802,TinyCD
400,Ubuntu_baseline,195,2020-03-07,2020-05-21,0.00012905029446973182,TinyCD
401,Ubuntu_baseline,196,2020-05-21,2020-07-20,0.002299441610551585,TinyCD
402,Ubuntu_baseline,197,2020-07-20,2020-09-18,0.005467039747535912,TinyCD
403,Ubuntu_baseline,198,2020-09-18,2020-11-07,0.0009737431309988855,TinyCD
404,Ubuntu_baseline,199,2020-11-07,2021-01-21,8.212291466255662e-05,TinyCD
405,Ubuntu_baseline,200,2021-01-21,2021-03-27,0.00045754195311995823,TinyCD
406,Ubuntu_baseline,201,2021-03-27,2021-05-26,0.002545810354539255,TinyCD
407,Ubuntu_baseline,202,2021-05-26,2021-07-10,0.01837206919450909,TinyCD
408,Ubuntu_baseline,203,2021-07-10,2021-09-03,0.004622346911006758,TinyCD
409,Ubuntu_baseline,204,2021-09-03,2021-11-02,0.004528492151392408,TinyCD
410,Amazon,0,2020-07-15,2020-11-02,5.907017543865557e-07,LSNet
411,Amazon,1,2020-11-02,2021-03-24,0.00022505736842127772,LSNet
412,Amazon,2,2021-03-24,2021-05-23,0.002752079473686963,LSNet
413,Amazon,3,2021-05-23,2021-11-24,0.004876242982461017,LSNet
414,Amazon,4,2021-11-24,2022-01-18,1.5948947368437005e-05,LSNet
415,Amazon,5,2022-01-18,2022-03-07,0.0006054692982462196,LSNet
416,Amazon,6,2022-03-07,2022-11-27,0.00019020596491247093,LSNet
417,Amazon_baseline,7,2020-03-22,2020-05-01,0.00026160706339803684,LSNet
418,Amazon_baseline,8,2020-05-01,2020-07-15,1.740046981317217e-05,LSNet
419,Amazon_baseline,9,2020-07-15,2020-11-02,6.000162004542127e-07,LSNet
420,Amazon_baseline,10,2020-11-02,2021-01-28,1.440038881090111e-05,LSNet
421,Amazon_baseline,11,2021-01-28,2021-03-24,0.00042121137271885746,LSNet
422,Amazon_baseline,12,2021-03-24,2021-05-23,0.005749355232752265,LSNet
423,Amazon_baseline,13,2021-05-23,2021-07-27,0.0062755694405506116,LSNet
424,Amazon_baseline,14,2021-07-27,2021-09-15,0.0,LSNet
425,Amazon_baseline,15,2021-09-15,2021-11-24,5.280142563997072e-05,LSNet
426,Amazon_baseline,16,2021-11-24,2022-01-18,8.4602284264044e-05,LSNet
427,Amazon_baseline,17,2022-01-18,2022-03-07,0.008572431455889335,LSNet
428,Amazon_baseline,18,2022-03-07,2022-07-07,3.0600826223164855e-05,LSNet
429,Amazon_baseline,19,2022-07-07,2022-09-08,4.8001296036337025e-06,LSNet
430,Amazon_baseline,20,2022-09-08,2022-11-27,0.0005436146776115168,LSNet
431,Carrapateena,21,2019-01-25,2019-03-26,0.01901748045542699,LSNet
432,Carrapateena,22,2019-03-26,2019-05-05,0.007505790512341471,LSNet
433,Carrapateena,23,2019-05-05,2019-07-14,0.04037524952565707,LSNet
434,Carrapateena,24,2019-07-14,2019-09-02,0.05239294781788921,LSNet
435,Carrapateena,25,2019-09-02,2019-11-16,0.0804764111955264,LSNet
436,Carrapateena,26,2019-11-16,2020-01-15,0.07149476299817396,LSNet
437,Carrapateena,27,2020-01-15,2020-03-20,0.05547116527519779,LSNet
438,Carrapateena,28,2020-03-20,2020-05-04,0.019713241935503587,LSNet
439,Carrapateena,29,2020-05-04,2020-07-23,0.02194811214423447,LSNet
440,Carrapateena,30,2020-07-23,2020-09-11,0.006746777988621548,LSNet
441,Carrapateena,31,2020-09-11,2020-11-25,0.01903856413664143,LSNet
442,Carrapateena_baseline,32,2019-01-25,2019-03-26,0.0,LSNet
443,Carrapateena_baseline,33,2019-03-26,2019-05-05,0.0,LSNet
444,Carrapateena_baseline,34,2019-05-05,2019-07-14,0.0,LSNet
445,Carrapateena_baseline,35,2019-07-14,2020-05-04,0.0,LSNet
446,Carrapateena_baseline,36,2020-05-04,2020-09-11,0.0,LSNet
447,Carrapateena_baseline,37,2020-09-11,2020-11-25,0.0,LSNet
448,Craters,38,2020-01-06,2020-03-11,0.00033963593640886665,LSNet
449,Craters,39,2020-03-11,2020-05-10,0.00010237253402394918,LSNet
450,Craters,40,2020-05-10,2020-07-09,0.0,LSNet
451,Craters,41,2020-07-09,2020-09-07,0.0,LSNet
452,Craters,42,2020-09-07,2020-11-01,0.0,LSNet
453,Craters,43,2020-11-01,2021-01-15,0.0021365750042174813,LSNet
454,Craters,44,2021-01-15,2021-03-06,0.003122964479107062,LSNet
455,Craters,45,2021-03-06,2021-05-05,0.0018788370950277731,LSNet
456,Craters,46,2021-05-05,2021-07-24,0.0,LSNet
457,Craters,47,2021-07-24,2021-09-27,0.0,LSNet
458,Craters,48,2021-09-27,2021-11-21,3.6131482596687944e-05,LSNet
459,Craters,49,2021-11-21,2022-01-10,0.0,LSNet
460,Craters,50,2022-01-10,2022-03-11,0.02023724340240491,LSNet
461,Craters,51,2022-03-11,2022-05-15,2.408765506445863e-06,LSNet
462,Craters,52,2022-05-15,2022-07-24,2.047450680478984e-05,LSNet
463,Craters,53,2022-07-24,2022-09-02,0.0,LSNet
464,Craters,54,2022-09-02,2022-11-06,0.0,LSNet
465,Craters_baseline,55,2020-03-11,2020-05-10,0.0,LSNet
466,Craters_baseline,56,2020-05-10,2020-11-01,3.195530215688919e-05,LSNet
467,Craters_baseline,57,2020-11-01,2021-01-15,0.01641607782403711,LSNet
468,Craters_baseline,58,2021-01-15,2022-05-15,0.006351435856703296,LSNet
469,Craters_baseline,59,2022-05-15,2022-07-24,0.0,LSNet
470,Iluka Western Australia,60,2019-01-27,2019-03-23,0.06297759308444782,LSNet
471,Iluka Western Australia,61,2019-03-23,2019-05-02,0.07724391446349003,LSNet
472,Iluka Western Australia,62,2019-05-02,2019-07-16,0.10831040332226546,LSNet
473,Iluka Western Australia,63,2019-07-16,2019-09-29,0.07160802646983182,LSNet
474,Iluka Western Australia,64,2019-09-29,2019-11-13,0.059343187566284955,LSNet
475,Iluka Western Australia,65,2019-11-13,2020-01-07,0.06559846016233428,LSNet
476,Iluka Western Australia,66,2020-01-07,2020-03-22,0.09223199806515328,LSNet
477,Iluka Western Australia,67,2020-03-22,2020-05-21,0.09727409586147782,LSNet
478,Iluka Western Australia,68,2020-05-21,2020-07-20,0.07358391454026965,LSNet
479,Iluka Western Australia,69,2020-07-20,2020-09-23,0.05529927156720229,LSNet
480,Iluka Western Australia,70,2020-09-23,2020-11-07,0.04254302008655172,LSNet
481,Iluka Western Australia_baseline,71,2019-01-27,2019-03-23,3.411153019607815e-05,LSNet
482,Iluka Western Australia_baseline,72,2019-03-23,2019-05-02,9.746151484593756e-05,LSNet
483,Iluka Western Australia_baseline,73,2019-05-02,2019-07-16,0.0,LSNet
484,Iluka Western Australia_baseline,74,2019-07-16,2019-09-29,0.0,LSNet
485,Iluka Western Australia_baseline,75,2019-09-29,2019-11-13,0.0,LSNet
486,Iluka Western Australia_baseline,76,2019-11-13,2020-01-07,0.000682230603921563,LSNet
487,Iluka Western Australia_baseline,77,2020-01-07,2020-03-22,2.923845445378127e-05,LSNet
488,Iluka Western Australia_baseline,78,2020-03-22,2020-05-21,0.0004726883470027972,LSNet
489,Iluka Western Australia_baseline,79,2020-05-21,2020-07-20,0.0,LSNet
490,Iluka Western Australia_baseline,80,2020-07-20,2020-09-23,0.0,LSNet
491,Iluka Western Australia_baseline,81,2020-09-23,2020-11-07,0.0,LSNet
492,London,82,2020-01-19,2020-03-27,0.003827526035414076,LSNet
493,London,83,2020-03-27,2020-05-21,0.00464451258683287,LSNet
494,London,84,2020-05-21,2020-07-20,0.026841179166475895,LSNet
495,London,85,2020-07-20,2020-09-20,0.0036260772967080714,LSNet
496,London,86,2020-09-20,2020-11-04,0.00024994565728337525,LSNet
497,London,87,2020-11-04,2021-01-21,0.07925142601982123,LSNet
498,London,88,2021-01-21,2021-03-09,0.044624626155578134,LSNet
499,London,89,2021-03-09,2021-07-22,0.00984114393900812,LSNet
500,London,90,2021-07-22,2021-09-08,0.0010818543374952062,LSNet
501,London,91,2021-09-08,2021-11-02,0.0002163708674990413,LSNet
502,London,92,2021-11-02,2022-01-13,0.0002089098031025226,LSNet
503,London,93,2022-01-13,2022-03-19,0.007901267195913267,LSNet
504,London,94,2022-03-19,2022-05-08,0.004364722671963418,LSNet
505,London,95,2022-05-08,2022-07-10,0.003308982059856028,LSNet
506,London,96,2022-07-10,2022-09-25,0.002230858254559081,LSNet
507,London,97,2022-09-25,2022-11-04,0.0023614268814981577,LSNet
508,London_baseline,98,2020-01-19,2020-03-27,0.0010889523305095637,LSNet
509,London_baseline,99,2020-03-27,2020-05-21,0.0018149205508492731,LSNet
510,London_baseline,100,2020-05-21,2020-07-20,0.00973760434323008,LSNet
511,London_baseline,101,2020-07-20,2020-09-20,0.0006518898305091266,LSNet
512,London_baseline,102,2020-09-20,2020-11-04,3.703919491529128e-06,LSNet
513,London_baseline,103,2020-11-04,2021-01-21,0.057544093220396546,LSNet
514,London_baseline,104,2021-01-21,2021-03-09,0.038746701800886206,LSNet
515,London_baseline,105,2021-03-09,2021-07-22,0.0044039602754281345,LSNet
516,London_baseline,106,2021-07-22,2021-09-08,7.037447033905343e-05,LSNet
517,London_baseline,107,2021-09-08,2021-11-02,5.185487288140779e-05,LSNet
518,London_baseline,108,2021-11-02,2022-01-13,1.1111758474587384e-05,LSNet
519,London_baseline,109,2022-01-13,2022-03-19,0.017186186440695157,LSNet
520,London_baseline,110,2022-03-19,2022-05-08,0.0022186477754259477,LSNet
521,London_baseline,111,2022-05-08,2022-07-10,0.000981538665255219,LSNet
522,London_baseline,112,2022-07-10,2022-09-25,0.0008741250000008743,LSNet
523,London_baseline,113,2022-09-25,2022-11-04,0.001540830508476117,LSNet
524,Meliadine,114,2019-07-21,2019-09-13,0.005479519806484685,LSNet
525,Meliadine,115,2019-09-13,2020-07-12,0.015200098845305482,LSNet
526,Meliadine,116,2020-07-12,2020-09-27,0.015449572917795846,LSNet
527,Meliadine_baseline,117,2019-01-29,2019-03-12,0.0,LSNet
528,Meliadine_baseline,118,2019-03-12,2019-05-01,0.0,LSNet
529,Meliadine_baseline,119,2019-05-01,2019-07-21,0.0,LSNet
530,Meliadine_baseline,120,2019-07-21,2019-09-13,0.0,LSNet
531,Meliadine_baseline,121,2019-09-13,2019-11-17,0.0,LSNet
532,Meliadine_baseline,122,2019-11-17,2020-01-26,1.3985152415019137e-05,LSNet
533,Meliadine_baseline,123,2020-01-26,2020-03-04,0.0,LSNet
534,Meliadine_baseline,124,2020-03-04,2020-05-13,0.0011747528028616075,LSNet
535,Meliadine_baseline,125,2020-05-13,2020-07-12,0.0,LSNet
536,Meliadine_baseline,126,2020-07-12,2020-09-27,0.0,LSNet
537,Meliadine_baseline,127,2020-09-27,2020-11-12,0.0,LSNet
538,Merthyr Tydfil,128,2021-01-09,2021-03-25,0.048609526188049146,LSNet
539,Merthyr Tydfil,129,2021-03-25,2021-05-19,0.025374958032855784,LSNet
540,Merthyr Tydfil,130,2021-05-19,2021-07-18,0.00989999452458846,LSNet
541,Merthyr Tydfil,131,2021-07-18,2021-09-06,0.002969998357376538,LSNet
542,Merthyr Tydfil,132,2021-09-06,2021-11-25,0.00918653123203432,LSNet
543,Merthyr Tydfil,133,2021-11-25,2022-01-14,0.0012720663355616456,LSNet
544,Merthyr Tydfil,134,2022-01-14,2022-03-20,0.006111449133893993,LSNet
545,Merthyr Tydfil,135,2022-03-20,2022-05-14,0.017394124458005977,LSNet
546,Merthyr Tydfil,136,2022-05-14,2022-07-18,0.019567698674856967,LSNet
547,Merthyr Tydfil,137,2022-07-18,2022-09-16,0.011299267493706269,LSNet
548,Merthyr Tydfil,138,2022-09-16,2022-11-25,0.01701803528053558,LSNet
549,Merthyr Tydfil,139,2022-11-25,2023-01-19,0.037647632809426616,LSNet
550,Merthyr Tydfil,140,2023-01-19,2023-05-24,0.0004424578558475289,LSNet
551,Merthyr Tydfil_baseline,141,2021-01-09,2021-03-25,0.07219847669015629,LSNet
552,Merthyr Tydfil_baseline,142,2021-03-25,2021-05-19,0.010969699959702322,LSNet
553,Merthyr Tydfil_baseline,143,2021-05-19,2021-07-18,0.0014165596798355754,LSNet
554,Merthyr Tydfil_baseline,144,2021-07-18,2021-09-06,0.0,LSNet
555,Merthyr Tydfil_baseline,145,2021-09-06,2021-11-25,0.0006967630945532709,LSNet
556,Merthyr Tydfil_baseline,146,2021-11-25,2022-01-14,0.0023436576816791834,LSNet
557,Merthyr Tydfil_baseline,147,2022-01-14,2022-03-20,0.00016699280778549467,LSNet
558,Merthyr Tydfil_baseline,148,2022-03-20,2022-05-14,0.003132554739148589,LSNet
559,Merthyr Tydfil_baseline,149,2022-05-14,2022-07-18,0.0,LSNet
560,Merthyr Tydfil_baseline,150,2022-07-18,2022-09-16,0.0,LSNet
561,Merthyr Tydfil_baseline,151,2022-09-16,2022-11-25,0.005925365490043931,LSNet
562,Merthyr Tydfil_baseline,152,2022-11-25,2023-01-19,0.08323727712204569,LSNet
563,Merthyr Tydfil_baseline,153,2023-01-19,2023-05-24,0.00920763791893124,LSNet
564,MetCoal,154,2019-01-06,2019-05-01,0.0050429541619243425,LSNet
565,MetCoal,155,2019-05-01,2019-07-15,0.002839460869147454,LSNet
566,MetCoal,156,2019-07-15,2019-11-27,0.0056198036255618675,LSNet
567,MetCoal,157,2019-11-27,2020-01-21,0.006144700808312786,LSNet
568,MetCoal,158,2020-01-21,2020-05-20,0.0003081307693964429,LSNet
569,MetCoal,159,2020-05-20,2020-07-24,0.0036886119429492786,LSNet
570,MetCoal,160,2020-07-24,2020-11-16,0.01758136843521332,LSNet
571,MetCoal_baseline,161,2019-01-06,2019-03-17,0.01836147338639901,LSNet
572,MetCoal_baseline,162,2019-03-17,2019-05-01,0.03282275392199406,LSNet
573,MetCoal_baseline,163,2019-05-01,2019-07-15,0.007473435011237951,LSNet
574,MetCoal_baseline,164,2019-07-15,2019-09-23,0.005521403966366324,LSNet
575,MetCoal_baseline,165,2019-09-23,2019-11-27,0.0037725079658074046,LSNet
576,MetCoal_baseline,166,2019-11-27,2020-01-21,0.009789174516402805,LSNet
577,MetCoal_baseline,167,2020-01-21,2020-03-11,0.01307609299532936,LSNet
578,MetCoal_baseline,168,2020-03-11,2020-05-20,0.0002669774868109856,LSNet
579,MetCoal_baseline,169,2020-05-20,2020-07-24,0.0021203429387307263,LSNet
580,MetCoal_baseline,170,2020-07-24,2020-11-16,0.028473729354232504,LSNet
581,Ubuntu,171,2019-01-12,2019-03-28,0.010082273251632289,LSNet
582,Ubuntu,172,2019-03-28,2019-05-17,0.003364572458546984,LSNet
583,Ubuntu,173,2019-05-17,2019-07-16,0.002723701514061844,LSNet
584,Ubuntu,174,2019-07-16,2019-09-19,0.01153567700073252,LSNet
585,Ubuntu,175,2019-09-19,2019-11-28,0.038795580389368284,LSNet
586,Ubuntu,176,2019-11-28,2020-01-27,0.0330048536409847,LSNet
587,Ubuntu,177,2020-01-27,2020-03-07,0.03295907714495005,LSNet
588,Ubuntu,178,2020-03-07,2020-05-21,0.048729080028887956,LSNet
589,Ubuntu,179,2020-05-21,2020-07-20,0.038692583273290324,LSNet
590,Ubuntu,180,2020-07-20,2020-09-18,0.04212582047588929,LSNet
591,Ubuntu,181,2020-09-18,2020-11-07,0.0880053136266201,LSNet
592,Ubuntu,182,2020-11-07,2021-01-21,0.029846275414593657,LSNet
593,Ubuntu,183,2021-01-21,2021-03-27,0.028118212689285518,LSNet
594,Ubuntu,184,2021-03-27,2021-05-26,0.014167825522725054,LSNet
595,Ubuntu,185,2021-05-26,2021-07-10,0.023872442682071456,LSNet
596,Ubuntu,186,2021-07-10,2021-09-03,0.030166710886836232,LSNet
597,Ubuntu,187,2021-09-03,2021-11-02,0.08913828190347775,LSNet
598,Ubuntu_baseline,188,2019-01-12,2019-03-28,0.0,LSNet
599,Ubuntu_baseline,189,2019-03-28,2019-05-17,0.0,LSNet
600,Ubuntu_baseline,190,2019-05-17,2019-07-16,0.0,LSNet
601,Ubuntu_baseline,191,2019-07-16,2019-09-19,0.0,LSNet
602,Ubuntu_baseline,192,2019-09-19,2019-11-28,0.0,LSNet
603,Ubuntu_baseline,193,2019-11-28,2020-01-27,0.0,LSNet
604,Ubuntu_baseline,194,2020-01-27,2020-03-07,2.3463689903587603e-05,LSNet
605,Ubuntu_baseline,195,2020-03-07,2020-05-21,0.0,LSNet
606,Ubuntu_baseline,196,2020-05-21,2020-07-20,0.0,LSNet
607,Ubuntu_baseline,197,2020-07-20,2020-09-18,0.0,LSNet
608,Ubuntu_baseline,198,2020-09-18,2020-11-07,0.0,LSNet
609,Ubuntu_baseline,199,2020-11-07,2021-01-21,0.0,LSNet
610,Ubuntu_baseline,200,2021-01-21,2021-03-27,0.0,LSNet
611,Ubuntu_baseline,201,2021-03-27,2021-05-26,0.0,LSNet
612,Ubuntu_baseline,202,2021-05-26,2021-07-10,0.0,LSNet
613,Ubuntu_baseline,203,2021-07-10,2021-09-03,0.0,LSNet
614,Ubuntu_baseline,204,2021-09-03,2021-11-02,0.0,LSNet
